hour_of_day,day_of_week,month,holiday,weekday,summertime,temp,dew,humidity,precip,snowdepth,windspeed,cloudcover,visibility,increase_stock,high_demand_percentage
4,4,4,0,1,1,0.2170022371364653,0.23653395784543318,0.4215849595430747,0.0,0.0,0.591324200913242,0.966,1.0,low_bike_demand,0.0
6,1,8,0,1,1,0.7427293064876958,0.9484777517564402,0.8692289386006664,0.0,0.0,0.009132420091324202,0.988,1.0,low_bike_demand,0.0
2,0,4,0,1,1,0.34004474272930646,0.3278688524590163,0.3707758210376011,0.0,0.0,0.3470319634703196,0.244,1.0,low_bike_demand,0.0
9,6,9,0,0,1,0.697986577181208,0.9250585480093676,0.9281294621608757,0.044258049553554175,0.0,0.011415525114155252,1.0,0.31446540880503143,low_bike_demand,0.0
23,6,8,0,0,1,0.7561521252796419,0.9133489461358313,0.7377439314612088,0.0,0.0,0.35616438356164387,0.7929999999999999,1.0,low_bike_demand,0.0
0,3,10,0,1,1,0.5615212527964206,0.6252927400468383,0.5283198476915754,0.0,0.0,0.3767123287671233,0.253,1.0,low_bike_demand,0.0
23,6,5,0,0,1,0.4183445190156599,0.49882903981264626,0.5618752974773916,0.0,0.0,0.2648401826484018,0.244,1.0,low_bike_demand,0.0
22,3,4,0,1,1,0.5503355704697986,0.6252927400468383,0.5483103284150403,0.0,0.0,0.24200913242009134,0.943,1.0,low_bike_demand,0.0
22,4,9,0,1,1,0.5123042505592841,0.7049180327868851,0.8474535935268919,0.03656603919446484,0.0,0.6484018264840182,0.995,0.6981132075471698,low_bike_demand,0.0
16,1,3,0,1,1,0.32662192393736017,0.22248243559718964,0.22287006187529743,0.0,0.0,0.8881278538812786,0.893,1.0,low_bike_demand,0.0
9,3,3,0,1,0,0.44071588366890374,0.49648711943793905,0.5064255116611137,0.0,0.0,0.42465753424657543,0.8109999999999999,1.0,high_bike_demand,1.0
19,6,8,0,0,1,0.8053691275167785,0.8875878220140514,0.5706806282722513,0.0,0.0,0.1278538812785388,0.823,1.0,low_bike_demand,0.0
20,2,12,0,1,0,0.32885906040268453,0.39578454332552687,0.5264159923845787,0.0,0.0,0.3744292237442922,0.7929999999999999,1.0,low_bike_demand,0.0
9,6,7,0,0,1,0.7628635346756152,0.8103044496487117,0.5035697287006187,0.0,0.0,0.5799086757990868,0.446,1.0,low_bike_demand,0.0
1,5,12,0,0,0,0.32214765100671133,0.414519906323185,0.584007615421228,0.0,0.0,0.2100456621004566,0.861,1.0,low_bike_demand,0.0
10,4,9,0,1,1,0.6510067114093959,0.730679156908665,0.5652070442646359,0.0,0.0,0.006849315068493151,0.253,1.0,low_bike_demand,0.0
15,6,7,0,0,1,0.8478747203579418,0.7985948477751754,0.34757258448357925,0.0,0.0,0.3013698630136986,0.823,1.0,high_bike_demand,1.0
19,5,9,0,0,1,0.6219239373601788,0.6276346604215456,0.41777724892908136,0.0,0.0,0.2100456621004566,0.462,1.0,high_bike_demand,1.0
15,2,9,0,1,1,0.7986577181208053,0.9508196721311474,0.7245359352689195,0.01074562251169263,0.0,0.3812785388127854,0.988,0.8805031446540881,low_bike_demand,0.0
16,0,2,1,1,0,0.5145413870246085,0.5433255269320842,0.45490242741551634,0.0,0.0,0.32876712328767127,0.9640000000000001,1.0,high_bike_demand,1.0
1,2,7,0,1,1,0.7583892617449663,0.9765807962529274,0.8952879581151832,0.0,0.0,0.10958904109589042,0.535,1.0,low_bike_demand,0.0
18,2,9,0,1,1,0.6890380313199104,0.7564402810304448,0.5389100428367444,0.0,0.0,0.24200913242009134,0.493,1.0,high_bike_demand,1.0
19,3,6,0,1,1,0.7762863534675616,0.5199063231850116,0.10304616849119469,0.0,0.0,0.2899543378995434,0.7929999999999999,1.0,high_bike_demand,1.0
0,2,3,0,1,1,0.48545861297539145,0.47072599531615916,0.3762494050452165,0.0,0.0,0.2100456621004566,0.7929999999999999,1.0,low_bike_demand,0.0
11,5,5,0,0,1,0.7740492170022372,0.8056206088992973,0.4762018086625416,0.0,0.0,0.33333333333333337,0.6659999999999999,1.0,low_bike_demand,0.0
22,5,8,0,0,1,0.7785234899328858,0.8852459016393441,0.6193479295573536,0.0,0.0,0.2876712328767123,0.446,1.0,low_bike_demand,0.0
22,1,5,0,1,1,0.5973154362416108,0.730679156908665,0.6852689195621132,0.0,0.0,0.29680365296803657,1.0,1.0,low_bike_demand,0.0
4,2,5,0,1,1,0.5190156599552572,0.6299765807962528,0.6327939076630176,0.0,0.0,0.3082191780821918,0.46399999999999997,1.0,low_bike_demand,0.0
15,3,9,0,1,1,0.6733780760626398,0.6252927400468383,0.3344835792479771,0.0,0.0,0.497716894977169,0.862,1.0,high_bike_demand,1.0
14,2,8,0,1,1,0.9351230425055929,0.8360655737704918,0.28641123274631125,0.0,0.0,0.12100456621004567,0.28,1.0,high_bike_demand,1.0
12,6,8,0,0,1,0.8344519015659954,0.8501170960187352,0.4497858162779628,0.0,0.0,0.21232876712328771,0.264,1.0,high_bike_demand,1.0
23,2,9,0,1,1,0.5883668903803131,0.6299765807962528,0.4851261304140884,0.0,0.0,0.009132420091324202,0.446,1.0,low_bike_demand,0.0
16,5,1,0,0,0,0.23937360178970915,0.10538641686182665,0.17527367920038076,0.0,0.0,0.5525114155251142,0.253,1.0,low_bike_demand,0.0
9,3,12,0,1,0,0.3825503355704698,0.49648711943793905,0.6413612565445026,0.0,0.0,0.2557077625570776,0.446,1.0,low_bike_demand,0.0
1,6,6,0,0,1,0.6823266219239373,0.8313817330210772,0.7270347453593526,0.0,0.0,0.2648401826484018,0.8290000000000001,1.0,low_bike_demand,0.0
19,1,6,0,1,1,0.7762863534675616,0.7166276346604215,0.3247263207996192,0.0,0.0,0.5,0.456,1.0,low_bike_demand,0.0
7,4,12,0,1,0,0.4093959731543623,0.40281030444964866,0.3824369347929557,0.0,0.0,0.26027397260273977,0.992,1.0,low_bike_demand,0.0
9,3,7,0,1,1,0.8076062639821029,0.9672131147540982,0.7409566872917658,0.0,0.0,0.1894977168949772,0.52,1.0,low_bike_demand,0.0
2,0,11,0,1,1,0.44742729306487694,0.5878220140515221,0.7053783912422654,0.0,0.0,0.2853881278538813,0.0,1.0,low_bike_demand,0.0
0,1,10,0,1,1,0.49440715883668906,0.6299765807962528,0.6914564493098523,0.0,0.0,0.1894977168949772,0.244,1.0,low_bike_demand,0.0
17,4,1,0,1,0,0.3624161073825503,0.23653395784543318,0.19645406949071867,0.0,0.0,0.2625570776255708,0.244,1.0,low_bike_demand,0.0
13,4,7,0,1,1,0.8970917225950783,0.8594847775175644,0.36815801999048064,0.0,0.0,0.35159817351598177,0.318,1.0,low_bike_demand,0.0
16,1,5,0,1,1,0.9843400447427293,0.8032786885245901,0.19526415992384574,0.0,0.0,0.31506849315068497,0.446,1.0,high_bike_demand,1.0
4,0,6,0,1,1,0.7628635346756152,0.8969555035128804,0.6868158019990479,0.0,0.0,0.33333333333333337,0.262,1.0,low_bike_demand,0.0
11,0,10,0,1,1,0.5883668903803131,0.648711943793911,0.523679200380771,0.0,0.0,0.6187214611872147,0.244,1.0,low_bike_demand,0.0
18,5,9,0,0,1,0.7494407158836689,0.7798594847775174,0.4716801523084245,0.0,0.0,0.41324200913242015,0.446,1.0,high_bike_demand,1.0
13,6,2,0,0,0,0.37807606263982096,0.5901639344262295,0.9178962398857686,0.1693401878551274,0.0,0.25114155251141557,1.0,0.2012578616352201,low_bike_demand,0.0
21,2,4,0,1,1,0.5212527964205815,0.6814988290398125,0.7544026653974297,0.0,0.0,0.2899543378995434,1.0,1.0,low_bike_demand,0.0
22,5,4,0,0,1,0.5615212527964206,0.7353629976580796,0.7914088529271776,0.0,0.0,0.1324200913242009,0.865,1.0,low_bike_demand,0.0
13,4,7,0,1,1,0.7606263982102908,0.8735362997658078,0.6335078534031413,0.0,0.0,0.49315068493150693,0.78,1.0,high_bike_demand,1.0
0,0,12,0,1,0,0.23937360178970915,0.31147540983606553,0.5389100428367444,0.0,0.0,0.39497716894977175,0.41600000000000004,1.0,low_bike_demand,0.0
18,5,3,0,0,0,0.5503355704697986,0.5199063231850116,0.3551880057115659,0.0,0.0,0.5821917808219178,0.8029999999999999,1.0,high_bike_demand,1.0
17,6,9,0,0,1,0.8008948545861296,0.8711943793911007,0.5484293193717277,0.0,0.0,0.23515981735159822,0.34700000000000003,1.0,high_bike_demand,1.0
12,5,6,0,0,1,0.7136465324384786,0.6510538641686181,0.31675392670157065,0.0,0.0,0.7922374429223745,0.867,1.0,high_bike_demand,1.0
14,6,3,0,0,1,0.32662192393736017,0.40281030444964866,0.5470014278914802,0.0,0.0,0.17123287671232879,0.9109999999999999,1.0,low_bike_demand,0.0
18,3,4,0,1,1,0.563758389261745,0.47072599531615916,0.2604712041884817,0.0,0.0,0.5570776255707762,0.456,1.0,high_bike_demand,1.0
22,1,2,0,1,0,0.38702460850111847,0.45667447306791564,0.5377201332698714,0.0,0.0,0.24657534246575347,0.7929999999999999,1.0,low_bike_demand,0.0
13,1,10,0,1,1,0.6666666666666665,0.5971896955503513,0.3031889576392194,0.0,0.0,0.2077625570776256,0.244,1.0,low_bike_demand,0.0
8,0,11,0,1,0,0.3131991051454138,0.31147540983606553,0.38921941932413134,0.0,0.0,0.406392694063927,0.825,1.0,low_bike_demand,0.0
3,5,10,0,0,1,0.5570469798657718,0.7283372365339578,0.7833174678724418,0.0,0.0,0.3538812785388128,0.943,1.0,low_bike_demand,0.0
6,2,11,0,1,0,0.33333333333333326,0.5269320843091334,0.867444074250357,0.0,0.0,0.0,0.244,1.0,low_bike_demand,0.0
20,4,1,0,1,0,0.37583892617449666,0.36533957845433246,0.3736316039980961,0.0,0.0,0.32648401826484025,0.875,1.0,low_bike_demand,0.0
10,2,6,0,1,1,0.8366890380313198,0.8688524590163933,0.47584483579247977,0.0,0.0,0.3013698630136986,0.9109999999999999,1.0,low_bike_demand,0.0
16,1,9,0,1,1,0.7986577181208053,0.822014051522248,0.45871013802950966,0.0,0.0,0.3356164383561644,0.8029999999999999,1.0,high_bike_demand,1.0
11,4,1,0,1,0,0.4093959731543623,0.48009367681498827,0.5377201332698714,0.0,0.0,0.5936073059360731,0.49200000000000005,1.0,low_bike_demand,0.0
3,0,8,0,1,1,0.7337807606263981,0.9180327868852459,0.8098524512137077,0.0,0.0,0.24200913242009134,0.946,0.9874213836477987,low_bike_demand,0.0
6,2,9,0,1,1,0.6465324384787471,0.8337236533957844,0.820918610185626,0.0,0.0,0.12557077625570778,0.0,1.0,low_bike_demand,0.0
23,1,7,0,1,1,0.8344519015659954,0.9718969555035128,0.6932413136601617,0.0,0.0,0.29223744292237447,0.244,1.0,low_bike_demand,0.0
17,6,11,0,0,0,0.7360178970917225,0.8501170960187352,0.6358876725368872,0.0030149588342159176,0.0,0.33333333333333337,0.8759999999999999,0.9937106918238994,high_bike_demand,1.0
0,6,5,0,0,1,0.44071588366890374,0.6393442622950819,0.8720847215611613,0.010320436009431411,0.0,0.4794520547945206,0.9740000000000001,0.6666666666666666,low_bike_demand,0.0
2,1,11,0,1,1,0.4183445190156599,0.5480093676814988,0.6776534983341265,0.0,0.0,0.0,0.992,1.0,low_bike_demand,0.0
9,6,4,0,0,1,0.4630872483221476,0.6346604215456674,0.7934316991908615,0.0,0.0,0.41324200913242015,0.995,1.0,low_bike_demand,0.0
16,1,6,0,1,1,0.7494407158836689,0.7798594847775174,0.47072822465492614,0.0,0.0,0.36073059360730597,0.938,1.0,high_bike_demand,1.0
2,1,8,0,1,1,0.7225950782997762,0.8711943793911007,0.7240599714421704,0.0,0.0,0.2100456621004566,0.244,0.9937106918238994,low_bike_demand,0.0
23,5,9,0,0,1,0.49217002237136465,0.585480093676815,0.5899571632555926,0.0,0.0,0.12328767123287673,0.446,1.0,low_bike_demand,0.0
17,2,6,0,1,1,0.8501118568232662,0.8243559718969555,0.3824369347929557,0.0,0.0,0.5296803652968036,0.8029999999999999,1.0,high_bike_demand,1.0
19,6,10,0,0,1,0.4004474272930648,0.5995316159250584,0.8829128986197049,0.0,0.0,0.4018264840182649,1.0,0.660377358490566,low_bike_demand,0.0
5,1,11,0,1,0,0.319910514541387,0.4004683840749414,0.5635411708710137,0.0,0.0,0.16210045662100456,0.0,1.0,low_bike_demand,0.0
2,1,5,0,1,1,0.7203579418344519,0.8969555035128804,0.7898619704902428,0.0,0.0,0.24200913242009134,0.244,0.9811320754716981,low_bike_demand,0.0
12,5,4,0,0,1,0.7248322147651006,0.8313817330210772,0.6244645406949071,0.0,0.0,0.28310502283105027,0.8390000000000001,1.0,high_bike_demand,1.0
5,1,2,0,1,0,0.36689038031319904,0.5269320843091334,0.7641599238457877,0.0,0.0,0.018264840182648404,0.813,1.0,low_bike_demand,0.0
18,2,9,0,1,1,0.7069351230425056,0.8899297423887588,0.8117563065207044,0.0007730663677476712,0.0,0.58675799086758,1.0,0.6540880503144654,high_bike_demand,1.0
21,4,11,0,1,0,0.4787472035794183,0.5644028103044496,0.5740123750594954,0.0,0.0,0.10958904109589042,0.0,1.0,low_bike_demand,0.0
18,1,11,0,1,0,0.407158836689038,0.3419203747072599,0.2873631603998096,0.0,0.0,0.0,0.244,1.0,high_bike_demand,1.0
15,4,6,0,1,1,0.7516778523489933,0.8711943793911007,0.6540932889100427,0.0,0.0,0.28310502283105027,0.857,1.0,high_bike_demand,1.0
13,4,3,0,1,1,0.4630872483221476,0.6651053864168618,0.8829128986197049,0.0,0.0,0.2100456621004566,1.0,0.8867924528301886,low_bike_demand,0.0
6,0,7,0,1,1,0.7718120805369127,0.9742388758782199,0.8545930509281295,0.0,0.0,0.1894977168949772,0.484,0.8867924528301886,low_bike_demand,0.0
3,4,6,0,1,1,0.5950782997762863,0.7400468384074941,0.7170395049976201,0.0,0.0,0.10958904109589042,0.244,1.0,low_bike_demand,0.0
14,6,1,0,0,0,0.3131991051454138,0.47072599531615916,0.7611851499286053,0.0,0.0,0.36073059360730597,1.0,1.0,low_bike_demand,0.0
8,3,3,0,1,0,0.4608501118568233,0.49882903981264626,0.471085197524988,0.0,0.0,0.5228310502283106,0.889,1.0,low_bike_demand,0.0
12,4,12,0,1,0,0.5883668903803131,0.5245901639344261,0.30521180390290337,0.0,0.0,0.4497716894977169,0.9109999999999999,1.0,low_bike_demand,0.0
21,3,3,0,1,1,0.43847874720357943,0.648711943793911,0.9076630176106615,0.0014688260987205752,0.0,0.21461187214611874,1.0,0.18867924528301885,low_bike_demand,0.0
23,0,11,0,1,0,0.37583892617449666,0.36533957845433246,0.3743455497382199,0.0,0.0,0.36529680365296807,0.7929999999999999,1.0,low_bike_demand,0.0
6,1,7,0,1,1,0.7561521252796419,0.9297423887587822,0.7776059019514517,0.0,0.0,0.0,0.8109999999999999,1.0,low_bike_demand,0.0
3,1,6,0,1,1,0.6621923937360179,0.8735362997658078,0.8854117087101381,0.0012755595067836575,0.0,0.3082191780821918,0.932,1.0,low_bike_demand,0.0
20,0,9,0,1,1,0.6912751677852348,0.7330210772833723,0.4901237505949547,0.0,0.0,0.3219178082191781,0.612,1.0,low_bike_demand,0.0
13,5,5,0,0,1,0.42281879194630867,0.2833723653395784,0.18681580199904807,0.0,0.0,0.6278538812785388,0.83,1.0,low_bike_demand,0.0
11,0,3,0,1,1,0.28635346756152125,0.180327868852459,0.21870537839124218,0.0,0.0,0.5525114155251142,0.847,1.0,low_bike_demand,0.0
4,6,6,0,0,1,0.7606263982102908,0.8735362997658078,0.6363636363636362,0.0,0.0,0.15296803652968038,0.555,1.0,low_bike_demand,0.0
6,2,7,0,1,1,0.7427293064876958,0.9742388758782199,0.9378867206092337,0.0,0.0,0.1894977168949772,0.327,0.9685534591194969,low_bike_demand,0.0
15,2,2,0,1,0,0.2975391498881432,0.23419203747072595,0.2777248929081389,0.0,0.0,0.4223744292237443,0.7929999999999999,1.0,low_bike_demand,0.0
11,2,10,0,1,1,0.6241610738255032,0.8103044496487117,0.8183008091385056,0.0,0.0,0.36073059360730597,0.996,1.0,low_bike_demand,0.0
19,1,1,0,1,0,0.2639821029082774,0.2482435597189695,0.35982865302237027,0.0,0.01490312965722802,0.1894977168949772,0.244,1.0,low_bike_demand,0.0
23,2,6,0,1,1,0.7136465324384786,0.8852459016393441,0.77855782960495,0.0008890263229098218,0.0,0.21917808219178084,0.889,1.0,low_bike_demand,0.0
3,1,2,0,1,0,0.4272930648769575,0.5737704918032787,0.7247739171822941,0.0,0.0,0.24200913242009134,0.988,1.0,low_bike_demand,0.0
12,1,3,0,1,1,0.5771812080536912,0.5878220140515221,0.42336982389338407,0.0,0.0,0.271689497716895,0.943,1.0,low_bike_demand,0.0
16,3,2,0,1,0,0.6733780760626398,0.6510538641686181,0.3752974773917182,0.0,0.0,0.6232876712328768,0.946,1.0,low_bike_demand,0.0
0,5,10,0,0,1,0.4093959731543623,0.5456674473067915,0.6963350785340314,0.0,0.0,0.36757990867579915,0.982,1.0,low_bike_demand,0.0
0,5,5,0,0,1,0.7606263982102908,0.8548009367681498,0.5968586387434555,0.0,0.0,0.7465753424657535,0.526,1.0,low_bike_demand,0.0
0,2,5,0,1,1,0.6196868008948546,0.5925058548009366,0.36268443598286526,0.0,0.0,0.3219178082191781,0.244,1.0,low_bike_demand,0.0
20,5,9,0,0,1,0.6711409395973154,0.7822014051522247,0.6330318895763921,0.0,0.0,0.24657534246575347,0.262,1.0,low_bike_demand,0.0
5,5,6,0,0,1,0.6621923937360179,0.8524590163934426,0.8279390766301762,0.0,0.0,0.1278538812785388,0.244,0.9937106918238994,low_bike_demand,0.0
3,5,8,0,0,1,0.7337807606263981,0.9297423887587822,0.8375773441218467,0.0,0.0,0.16210045662100456,0.813,1.0,low_bike_demand,0.0
23,5,12,0,0,0,0.5615212527964206,0.7447306791569086,0.8150880533079485,0.012291755247187971,0.0,0.25114155251141557,0.9279999999999999,1.0,low_bike_demand,0.0
17,5,2,0,0,0,0.38702460850111847,0.2248243559718969,0.15647310804378867,0.0,0.0,0.3356164383561644,0.244,1.0,high_bike_demand,1.0
7,3,11,0,1,0,0.3982102908277404,0.5878220140515221,0.8442408376963351,0.0,0.0,0.16894977168949774,0.894,1.0,low_bike_demand,0.0
16,5,6,0,0,1,0.8568232662192392,0.5175644028103044,0.045335554497858165,0.0,0.0,0.14383561643835616,0.244,1.0,high_bike_demand,1.0
21,2,7,0,1,1,0.7360178970917225,0.9648711943793911,0.9363398381722989,0.0008503730045224383,0.0,0.19863013698630136,0.345,1.0,low_bike_demand,0.0
0,0,4,0,1,1,0.37583892617449666,0.31615925058548006,0.2909328891004283,0.0,0.0,0.5136986301369864,0.262,1.0,low_bike_demand,0.0
7,0,6,0,1,1,0.7472035794183445,0.8688524590163933,0.6575440266539743,0.0,0.0,0.44748858447488593,0.327,1.0,low_bike_demand,0.0
4,5,7,0,0,1,0.6868008948545862,0.7540983606557378,0.5376011423131841,0.0,0.0,0.10958904109589042,0.831,1.0,low_bike_demand,0.0
5,4,9,0,1,1,0.6868008948545862,0.8196721311475409,0.683960019038553,0.0,0.0,0.16894977168949774,0.0,1.0,low_bike_demand,0.0
3,5,1,0,0,0,0.2170022371364653,0.2857142857142857,0.5330794859590671,0.0,0.0,0.41324200913242015,0.7929999999999999,1.0,low_bike_demand,0.0
8,1,2,0,1,0,0.37583892617449666,0.5480093676814988,0.8047358400761543,0.0,0.0,0.0,0.483,0.9748427672955975,low_bike_demand,0.0
7,0,11,0,1,0,0.3982102908277404,0.5667447306791569,0.7829604950023799,0.0,0.0,0.10958904109589042,0.988,1.0,low_bike_demand,0.0
9,4,3,0,1,1,0.4093959731543623,0.5316159250585479,0.662779628748215,0.0,0.0,0.49315068493150693,1.0,1.0,low_bike_demand,0.0
23,4,3,0,1,1,0.32438478747203575,0.21077283372365335,0.21001903855306994,0.0,0.0,0.5228310502283106,0.0,1.0,low_bike_demand,0.0
4,6,9,0,0,1,0.6062639821029082,0.7634660421545666,0.7486910994764396,0.0,0.0,0.16210045662100456,0.0,1.0,low_bike_demand,0.0
15,5,9,0,0,1,0.8120805369127516,0.8477751756440282,0.48643503093764867,0.0,0.0,0.011415525114155252,0.8740000000000001,1.0,high_bike_demand,1.0
13,6,10,0,0,1,0.5861297539149889,0.48009367681498827,0.24535935268919556,0.0,0.0,0.29680365296803657,0.253,1.0,high_bike_demand,1.0
15,1,8,0,1,1,0.87248322147651,0.9133489461358313,0.4977391718229414,0.0,0.0,0.5730593607305937,0.83,1.0,low_bike_demand,0.0
15,0,8,0,1,1,0.8076062639821029,0.7540983606557378,0.3387672536887196,0.0,0.0,0.26027397260273977,0.47600000000000003,1.0,low_bike_demand,0.0
21,5,8,0,0,1,0.6868008948545862,0.8641686182669789,0.7936696811042361,0.0008503730045224383,0.0,0.20547945205479454,0.889,1.0,low_bike_demand,0.0
22,4,7,0,1,1,0.8210290827740492,0.9648711943793911,0.705973346025702,0.0,0.0,0.1894977168949772,0.337,1.0,low_bike_demand,0.0
9,2,12,0,1,0,0.2639821029082774,0.40515222482435587,0.715373631603998,0.014417687758494068,0.0,0.16210045662100456,0.7929999999999999,0.8867924528301886,low_bike_demand,0.0
14,2,9,0,1,1,0.861297539149888,0.9882903981264637,0.6680152308424558,0.0,0.0,0.4566210045662101,0.632,1.0,low_bike_demand,0.0
20,0,1,1,1,0,0.40492170022371365,0.1615925058548009,0.07472632079961922,0.0,0.0,0.16894977168949774,0.7929999999999999,1.0,low_bike_demand,0.0
10,3,10,0,1,1,0.6621923937360179,0.7985948477751754,0.6895525940028557,0.0,0.0,0.1278538812785388,0.857,1.0,low_bike_demand,0.0
12,2,9,0,1,1,0.785234899328859,0.9508196721311474,0.759400285578296,0.0,0.0,0.2899543378995434,0.7509999999999999,0.9748427672955975,low_bike_demand,0.0
4,4,9,0,1,1,0.7114093959731542,0.9274004683840747,0.8924321751546882,0.0,0.0,0.3219178082191781,1.0,1.0,low_bike_demand,0.0
0,4,3,0,1,1,0.4608501118568233,0.6627634660421544,0.8851737267967634,0.0,0.0,0.12328767123287673,0.446,0.4591194968553459,low_bike_demand,0.0
19,6,5,0,0,1,0.5861297539149889,0.6510538641686181,0.5312946216087577,0.0,0.0,0.37214611872146125,0.927,1.0,low_bike_demand,0.0
19,4,1,1,1,0,0.26621923937360176,0.47072599531615916,0.9126606377915278,0.14023423910942756,0.0,0.15296803652968038,1.0,0.6289308176100629,low_bike_demand,0.0
22,4,9,0,1,1,0.6554809843400446,0.765807962529274,0.6304140885292717,0.0,0.0,0.10958904109589042,0.244,1.0,low_bike_demand,0.0
12,4,1,0,1,0,0.4093959731543623,0.3793911007025761,0.34328891004283674,0.0,0.0,0.632420091324201,0.893,1.0,low_bike_demand,0.0
7,0,5,0,1,1,0.5995525727069351,0.7447306791569086,0.7116849119466919,0.0,0.0,0.4954337899543379,0.34700000000000003,1.0,low_bike_demand,0.0
15,4,8,0,1,1,0.8993288590604027,0.8454332552693207,0.34566872917658253,0.0,0.0,0.36529680365296807,0.8290000000000001,1.0,high_bike_demand,1.0
4,2,12,0,1,0,0.41163310961968674,0.5339578454332552,0.658257972394098,0.0,0.0,0.2397260273972603,0.69,1.0,low_bike_demand,0.0
23,4,4,1,1,1,0.5615212527964206,0.47775175644028095,0.27332222751070917,0.0,0.0,0.6575342465753425,0.9009999999999999,1.0,low_bike_demand,0.0
15,5,5,0,0,1,0.43847874720357943,0.32552693208430905,0.22013326987148976,0.0,0.0,0.7534246575342466,0.6659999999999999,1.0,low_bike_demand,0.0
3,3,7,0,1,1,0.70917225950783,0.9133489461358313,0.8639933365064254,0.0,0.0,0.19863013698630136,0.446,0.9937106918238994,low_bike_demand,0.0
21,0,6,0,1,1,0.7203579418344519,0.8992974238875877,0.7925987624940504,0.004329171659386959,0.0,0.2031963470319635,0.409,1.0,low_bike_demand,0.0
0,3,5,0,1,1,0.697986577181208,0.8992974238875877,0.8607805806758686,0.0,0.0,0.28310502283105027,0.915,0.7169811320754716,low_bike_demand,0.0
9,3,3,0,1,1,0.4742729306487695,0.6276346604215456,0.739052831984769,0.0,0.0,0.5388127853881279,0.932,1.0,low_bike_demand,0.0
0,1,8,0,1,1,0.7829977628635346,0.9648711943793911,0.7959305092812946,0.01379923466429593,0.0,0.1324200913242009,0.932,1.0,low_bike_demand,0.0
14,4,6,0,1,1,0.7337807606263981,0.8969555035128804,0.7585673488814849,0.07085153260407406,0.0,0.4383561643835617,0.867,1.0,low_bike_demand,0.0
7,0,5,0,1,1,0.48545861297539145,0.6651053864168618,0.8154450261780104,0.0,0.0,0.16894977168949774,0.244,0.9937106918238994,low_bike_demand,0.0
0,2,3,0,1,0,0.42281879194630867,0.5128805620608898,0.5832936696811042,0.0,0.0,0.0,0.7929999999999999,0.9748427672955975,low_bike_demand,0.0
1,4,1,0,1,0,0.3109619686800894,0.3793911007025761,0.5354593050928129,0.0,0.0,0.24657534246575347,0.9470000000000001,1.0,low_bike_demand,0.0
4,4,10,0,1,1,0.46532438478747196,0.5971896955503513,0.6822941456449308,0.0,0.0,0.0,0.0,1.0,low_bike_demand,0.0
1,2,4,0,1,1,0.6219239373601788,0.7985948477751754,0.7945026178010471,0.0,0.0,0.1278538812785388,0.8909999999999999,1.0,low_bike_demand,0.0
15,0,3,0,1,1,0.4272930648769575,0.26932084309133486,0.16504045692527367,0.0,0.0,0.33333333333333337,0.244,1.0,low_bike_demand,0.0
14,4,7,0,1,1,0.8568232662192392,0.6908665105386417,0.19990480723465012,0.0,0.0,0.006849315068493151,0.49200000000000005,1.0,high_bike_demand,1.0
6,1,7,0,1,1,0.7740492170022372,0.9508196721311474,0.7849833412660637,0.0,0.0,0.24657534246575347,0.244,1.0,low_bike_demand,0.0
13,4,4,0,1,1,0.7225950782997762,0.5737704918032787,0.2049024274155164,0.0,0.0,0.4041095890410959,0.807,1.0,high_bike_demand,1.0
2,4,7,0,1,1,0.7449664429530201,0.9508196721311474,0.8667301285102332,0.0,0.0,0.11872146118721462,0.535,1.0,low_bike_demand,0.0
11,0,1,0,1,0,0.4250559284116331,0.5620608899297423,0.6991908614945264,0.0,0.0,0.10958904109589042,0.7929999999999999,0.8867924528301886,low_bike_demand,0.0
0,6,6,0,0,1,0.7718120805369127,0.9250585480093676,0.7248929081389813,0.0,0.0,0.5639269406392694,0.7929999999999999,1.0,low_bike_demand,0.0
13,4,11,0,1,0,0.5123042505592841,0.5995316159250584,0.5765111851499285,0.0,0.0,0.21917808219178084,0.8290000000000001,1.0,low_bike_demand,0.0
16,4,9,0,1,1,0.6733780760626398,0.49648711943793905,0.16932413136601615,0.0,0.0,0.6598173515981736,0.0,1.0,high_bike_demand,1.0
0,3,10,0,1,1,0.6308724832214765,0.6955503512880561,0.5312946216087577,0.0,0.0,0.226027397260274,0.244,1.0,low_bike_demand,0.0
1,1,6,0,1,1,0.5548098434004474,0.7002341920374706,0.7169205140409327,0.0,0.0,0.17123287671232879,0.244,1.0,low_bike_demand,0.0
21,0,8,0,1,1,0.7807606263982102,0.8992974238875877,0.6474297953355544,0.0,0.0,0.1894977168949772,0.857,1.0,low_bike_demand,0.0
20,1,9,0,1,1,0.6107382550335569,0.5316159250585479,0.2859352689195621,0.0,0.0,0.2990867579908676,0.28,1.0,low_bike_demand,0.0
19,5,2,0,0,0,0.5011185682326621,0.38407494145199056,0.22394098048548308,0.0,0.0,0.29223744292237447,0.845,1.0,low_bike_demand,0.0
3,0,1,0,1,0,0.32662192393736017,0.5199063231850116,0.8748215135649691,0.0,0.0,0.0,0.8909999999999999,1.0,low_bike_demand,0.0
0,1,5,0,1,1,0.7427293064876958,0.8969555035128804,0.7365540218943359,0.0,0.0,0.28310502283105027,0.244,1.0,low_bike_demand,0.0
21,1,5,0,1,1,0.9015659955257269,0.8688524590163933,0.3749405045216563,0.0,0.0,0.1894977168949772,0.716,1.0,low_bike_demand,0.0
